day,flag_weekend,kd_armada,asal,tujuan,kapasitas,penumpang,waktu_keberangkatan,load_factor,urutan_keberangkatan
Sunday,1,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-11 14:30:00,21.052631578947366,26
Sunday,1,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-11 15:30:00,31.57894736842105,27
Sunday,1,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-11 15:30:00,10.526315789473683,28
Sunday,1,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-11 15:30:00,10.526315789473683,29
Sunday,1,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-11 15:30:00,10.526315789473683,30
Sunday,1,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-11 17:30:00,10.526315789473683,31
Sunday,1,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-11 17:30:00,42.10526315789473,32
Sunday,1,BIH 034,stasiun gambir,bandara soekarno hatta,32,8.0,2025-05-11 18:30:00,25.0,33
Sunday,1,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,1.0,2025-05-11 21:30:00,5.263157894736842,34
Monday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,2.0,2025-05-12 00:00:00,10.526315789473683,1
Monday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-12 04:30:00,21.052631578947366,2
Monday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-12 05:30:00,63.1578947368421,3
Monday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,14.0,2025-05-12 06:30:00,43.75,4
Monday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,5.0,2025-05-12 06:30:00,26.31578947368421,5
Monday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-12 07:30:00,94.73684210526316,6
Monday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,2.0,2025-05-12 08:30:00,10.526315789473683,7
Monday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,5.0,2025-05-12 08:30:00,26.31578947368421,8
Monday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-12 08:30:00,31.57894736842105,9
Monday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-12 08:30:00,63.1578947368421,10
Monday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-12 09:00:00,42.10526315789473,11
Monday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-12 10:30:00,63.1578947368421,12
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-12 10:30:00,21.052631578947366,13
Monday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,6.0,2025-05-12 11:30:00,18.75,14
Monday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,2.0,2025-05-12 12:00:00,10.526315789473683,15
Monday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,22.0,2025-05-12 12:30:00,100.0,16
Monday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-12 13:00:00,63.1578947368421,17
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,10.0,2025-05-12 15:00:00,52.63157894736842,18
Monday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,28.0,2025-05-12 15:30:00,100.0,19
Monday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,32.0,2025-05-12 15:30:00,100.0,20
Monday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-12 15:30:00,31.57894736842105,21
Monday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-12 16:30:00,31.57894736842105,22
Monday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,10.0,2025-05-12 16:30:00,52.63157894736842,23
Monday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,9.0,2025-05-12 16:30:00,47.368421052631575,24
Monday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,1.0,2025-05-12 17:00:00,5.263157894736842,25
Monday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,9.0,2025-05-12 17:00:00,47.368421052631575,26
Monday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,16.0,2025-05-12 17:00:00,84.21052631578947,27
Monday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,2.0,2025-05-12 17:30:00,10.526315789473683,28
Monday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-12 17:30:00,31.57894736842105,29
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-12 18:30:00,21.052631578947366,30
Monday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,30.0,2025-05-12 19:00:00,100.0,31
Monday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,10.0,2025-05-12 20:30:00,52.63157894736842,32
Monday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-12 20:30:00,21.052631578947366,33
Monday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,3.0,2025-05-12 20:30:00,15.789473684210526,34
Monday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,39.0,2025-05-12 21:30:00,100.0,35
Monday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-12 21:30:00,94.73684210526316,36
Monday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,7.0,2025-05-12 22:30:00,36.84210526315789,37
Monday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,3.0,2025-05-12 22:30:00,15.789473684210526,38
Monday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,21.0,2025-05-12 22:30:00,100.0,39
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,9.0,2025-05-12 23:00:00,47.368421052631575,40
Monday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-12 02:30:00,52.63157894736842,1
Monday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-12 03:30:00,63.1578947368421,2
Monday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-12 05:00:00,10.526315789473683,3
Monday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,20.0,2025-05-12 05:30:00,62.5,4
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-12 05:30:00,42.10526315789473,5
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-12 06:30:00,42.10526315789473,6
Monday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-12 07:30:00,42.10526315789473,7
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-12 07:30:00,52.63157894736842,8
Monday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-12 08:00:00,31.57894736842105,9
Monday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 08:00:00,21.052631578947366,10
Monday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,6.0,2025-05-12 08:30:00,18.75,11
Monday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-12 09:00:00,31.57894736842105,12
Monday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 09:30:00,21.052631578947366,13
Monday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-12 09:30:00,73.68421052631578,14
Monday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,26.0,2025-05-12 11:30:00,81.25,15
Monday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-12 12:00:00,73.68421052631578,16
Monday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,16.0,2025-05-12 12:00:00,84.21052631578947,17
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-12 12:30:00,63.1578947368421,18
Monday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 14:00:00,21.052631578947366,19
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,11.0,2025-05-12 14:00:00,57.89473684210527,20
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-12 15:00:00,31.57894736842105,21
Monday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-12 15:30:00,31.57894736842105,22
Monday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-12 16:30:00,42.10526315789473,23
Monday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 16:30:00,21.052631578947366,24
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-12 17:00:00,42.10526315789473,25
Monday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 17:00:00,21.052631578947366,26
Monday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,3.0,2025-05-12 17:30:00,15.789473684210526,27
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 17:30:00,21.052631578947366,28
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-12 18:30:00,52.63157894736842,29
Monday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-12 19:00:00,10.526315789473683,30
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-12 20:00:00,31.57894736842105,31
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-12 20:30:00,52.63157894736842,32
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-12 20:30:00,10.526315789473683,33
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-12 20:30:00,21.052631578947366,34
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-12 21:30:00,10.526315789473683,35
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-13 01:30:00,63.1578947368421,1
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,14.0,2025-05-13 05:30:00,73.68421052631578,2
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,14.0,2025-05-13 06:30:00,73.68421052631578,3
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-13 07:00:00,21.052631578947366,4
Tuesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-13 07:00:00,42.10526315789473,5
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-13 07:30:00,63.1578947368421,6
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-13 09:30:00,42.10526315789473,7
Tuesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,14.0,2025-05-13 09:30:00,73.68421052631578,8
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-13 12:30:00,94.73684210526316,9
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,32.0,2025-05-13 12:30:00,100.0,10
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,26.0,2025-05-13 13:00:00,100.0,11
Tuesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,28.0,2025-05-13 13:30:00,100.0,12
Tuesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-13 13:30:00,21.052631578947366,13
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-13 14:30:00,42.10526315789473,14
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,26.0,2025-05-13 14:30:00,100.0,15
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-13 15:00:00,42.10526315789473,16
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-13 15:00:00,94.73684210526316,17
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,26.0,2025-05-13 15:30:00,100.0,18
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-13 15:30:00,63.1578947368421,19
Tuesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,34.0,2025-05-13 15:30:00,100.0,20
Tuesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,14.0,2025-05-13 17:00:00,73.68421052631578,21
Tuesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,36.0,2025-05-13 17:00:00,100.0,22
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,48.0,2025-05-13 18:00:00,100.0,23
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,72.0,2025-05-13 18:00:00,100.0,24
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2025-05-13 18:30:00,52.63157894736842,25
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,28.0,2025-05-13 19:00:00,100.0,26
Tuesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,45.0,2025-05-13 19:30:00,100.0,27
Tuesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,22.0,2025-05-13 21:00:00,100.0,28
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,24.0,2025-05-13 21:30:00,100.0,29
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,15.0,2025-05-13 22:00:00,78.94736842105263,30
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-13 22:00:00,94.73684210526316,31
Tuesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,2.0,2025-05-13 22:30:00,10.526315789473683,32
Tuesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,9.0,2025-05-13 22:30:00,47.368421052631575,33
Tuesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,48.0,2025-05-13 22:30:00,100.0,34
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-13 23:30:00,94.73684210526316,35
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,26.0,2025-05-13 01:30:00,100.0,1
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,20.0,2025-05-13 01:30:00,100.0,2
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 03:30:00,73.68421052631578,3
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-13 04:30:00,21.052631578947366,4
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-13 06:30:00,52.63157894736842,5
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,20.0,2025-05-13 06:30:00,100.0,6
Tuesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 07:00:00,73.68421052631578,7
Tuesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-13 07:00:00,63.1578947368421,8
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-13 08:30:00,63.1578947368421,9
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,28.0,2025-05-13 09:00:00,100.0,10
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,34.0,2025-05-13 10:00:00,100.0,11
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-13 10:00:00,94.73684210526316,12
Tuesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,20.0,2025-05-13 10:30:00,100.0,13
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 12:30:00,73.68421052631578,14
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,26.0,2025-05-13 12:30:00,100.0,15
Tuesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-13 13:30:00,94.73684210526316,16
Tuesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 13:30:00,73.68421052631578,17
Tuesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,7.0,2025-05-13 14:00:00,36.84210526315789,18
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,36.0,2025-05-13 14:30:00,100.0,19
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-13 14:30:00,94.73684210526316,20
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-13 15:00:00,94.73684210526316,21
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 15:00:00,73.68421052631578,22
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-13 15:30:00,21.052631578947366,23
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-13 15:30:00,42.10526315789473,24
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-13 15:30:00,21.052631578947366,25
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-13 16:30:00,42.10526315789473,26
Tuesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-13 16:30:00,10.526315789473683,27
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,6.0,2025-05-13 17:30:00,31.57894736842105,28
Tuesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-13 18:30:00,52.63157894736842,29
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-13 19:00:00,21.052631578947366,30
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-13 19:00:00,73.68421052631578,31
Tuesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-13 21:00:00,63.1578947368421,32
Tuesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,1.0,2025-05-13 21:30:00,5.263157894736842,33
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-13 22:00:00,63.1578947368421,34
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,27.0,2025-05-14 00:00:00,100.0,1
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,22.0,2025-05-14 05:30:00,100.0,2
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,14.0,2025-05-14 06:00:00,73.68421052631578,3
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,24.0,2025-05-14 06:30:00,100.0,4
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,20.0,2025-05-14 09:30:00,100.0,5
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-14 10:30:00,63.1578947368421,6
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-14 10:30:00,31.57894736842105,7
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-14 10:30:00,31.57894736842105,8
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-14 10:30:00,31.57894736842105,9
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-14 12:30:00,31.57894736842105,10
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,26.0,2025-05-14 13:30:00,81.25,11
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,16.0,2025-05-14 14:30:00,84.21052631578947,12
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,20.0,2025-05-14 15:30:00,100.0,13
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-14 15:30:00,94.73684210526316,14
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,12.0,2025-05-14 15:30:00,63.1578947368421,15
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,20.0,2025-05-14 16:00:00,100.0,16
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,2.0,2025-05-14 16:30:00,6.25,17
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,24.0,2025-05-14 16:30:00,100.0,18
Wednesday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,5.0,2025-05-14 17:00:00,26.31578947368421,19
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-14 17:00:00,42.10526315789473,20
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,4.0,2025-05-14 17:00:00,21.052631578947366,21
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,6.0,2025-05-14 17:00:00,31.57894736842105,22
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,33.0,2025-05-14 17:30:00,100.0,23
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,64.0,2025-05-14 17:30:00,100.0,24
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,26.0,2025-05-14 19:30:00,100.0,25
Wednesday,0,ID-JK 2305,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-14 19:30:00,94.73684210526316,26
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,18.0,2025-05-14 19:30:00,94.73684210526316,27
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,22.0,2025-05-14 21:30:00,68.75,28
Wednesday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,3.0,2025-05-14 21:30:00,15.789473684210526,29
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,28.0,2025-05-14 22:00:00,100.0,30
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,8.0,2025-05-14 22:00:00,42.10526315789473,31
Wednesday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,7.0,2025-05-14 22:30:00,36.84210526315789,32
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,7.0,2025-05-14 22:30:00,36.84210526315789,33
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,30.0,2025-05-14 02:30:00,100.0,1
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,36.0,2025-05-14 03:30:00,100.0,2
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,24.0,2025-05-14 04:30:00,100.0,3
Wednesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,3.0,2025-05-14 06:30:00,15.789473684210526,4
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-14 06:30:00,21.052631578947366,5
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,16.0,2025-05-14 06:30:00,84.21052631578947,6
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,16.0,2025-05-14 06:30:00,84.21052631578947,7
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-14 07:00:00,42.10526315789473,8
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-14 07:30:00,21.052631578947366,9
Wednesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-14 08:30:00,94.73684210526316,10
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,30.0,2025-05-14 08:30:00,100.0,11
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-14 09:00:00,73.68421052631578,12
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,6.0,2025-05-14 10:30:00,18.75,13
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,22.0,2025-05-14 10:30:00,100.0,14
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-14 11:30:00,42.10526315789473,15
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,26.0,2025-05-14 11:30:00,100.0,16
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-14 12:30:00,94.73684210526316,17
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-14 12:30:00,52.63157894736842,18
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-14 13:30:00,42.10526315789473,19
Wednesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,15.0,2025-05-14 14:00:00,78.94736842105263,20
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,5.0,2025-05-14 14:00:00,26.31578947368421,21
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-14 14:30:00,52.63157894736842,22
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,8.0,2025-05-14 14:30:00,42.10526315789473,23
Wednesday,0,ID-JK 2305,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-14 15:30:00,21.052631578947366,24
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,14.0,2025-05-14 15:30:00,73.68421052631578,25
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,12.0,2025-05-14 15:30:00,63.1578947368421,26
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,4.0,2025-05-14 16:30:00,12.5,27
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,26.0,2025-05-14 17:00:00,100.0,28
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,10.0,2025-05-14 17:00:00,52.63157894736842,29
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-14 17:30:00,21.052631578947366,30
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,26.0,2025-05-14 19:00:00,100.0,31
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,2.0,2025-05-14 20:00:00,10.526315789473683,32
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,18.0,2025-05-14 20:00:00,94.73684210526316,33
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,4.0,2025-05-14 21:30:00,21.052631578947366,34
